COUNTY,HS_NUM_FRM,HS_NUM_TO,RULE_TYPE,STDIR_CODE,STREET_NAME,STYP_CODE,PRECINCT,SPLIT_CODE
SUMMIT,8,135,0,,97,CIR,2086159001,2
SUMMIT,157,157,0,,97,CIR,2086159001,2-opt out
SUMMIT,175,653,0,,97,CIR,2086159001,2
SUMMIT,17,68,0,,AMBER,CT,2086159001,4
SUMMIT,9,159,0,,ASPEN MEADOWS,,2086159001,2
SUMMIT,9,34,0,,BEAVERS,DR,2086159001,4
SUMMIT,113,1065,0,,BEAVERS,DR,2086159001,4
SUMMIT,33,564,0,,BLUE FLAG,CIR,2086159001,20
SUMMIT,44,73,0,,BLUE FLAG,DR,2086159001,20
SUMMIT,103,234,0,,BLUE FLAG,DR,2086159001,20
SUMMIT,42,362,0,,BLUE LAKES,RD,2086159001,15
SUMMIT,1454,1454,0,,BLUE LAKES,RD,2086159001,20
SUMMIT,6,90,0,,BLUFF,CT,2086159001,4
SUMMIT,9,121,0,,BOULDER,CIR,2086159001,4
SUMMIT,7,65,0,,BOULDER RIDGE,DR,2086159001,4
SUMMIT,33,1456,0,,BROKEN LANCE,DR,2086159001,4
SUMMIT,44,165,0,,BRYCE ESTATES,RD,2086159001,2
SUMMIT,13,624,0,,CAMRON,LN,2086159001,20
SUMMIT,63,573,0,,CARROLL,LN,2086159001,20
SUMMIT,101,109,0,,CHRISTIE,LN,2086159001,4
SUMMIT,600,935,0,,COLUMBINE,RD,2086159001,4
SUMMIT,66,66,0,,CONIFER,DR,2086159001,2
SUMMIT,1575,1841,1,,COUNTY RD 3,,2086159001,20
SUMMIT,112,112,0,,COUNTY RD 701,,2086159001,20
SUMMIT,163,163,0,,COUNTY RD 708,,2086159001,15
SUMMIT,193,343,0,,COUNTY RD 708,,2086159001,15
SUMMIT,344,344,0,,COUNTY RD 708,,2086159001,15
SUMMIT,350,351,0,,COUNTY RD 708,,2086159001,11
SUMMIT,364,494,0,,COUNTY RD 708,,2086159001,15
SUMMIT,234,580,0,,COUNTY RD 779,,2086159001,20
SUMMIT,1025,1027,0,,COUNTY RD 782,,2086159001,20
SUMMIT,21,461,0,,COUNTY RD 790,,2086159001,20
SUMMIT,33,564,0,,COUNTY RD 791,,2086159001,20
SUMMIT,30,225,0,,COUNTY RD 792,,2086159001,20
SUMMIT,44,73,0,,COUNTY RD 793,,2086159001,20
SUMMIT,103,234,0,,COUNTY RD 793,,2086159001,20
SUMMIT,149,603,0,,COUNTY RD 801,,2086159001,20
SUMMIT,27,438,0,,COUNTY RD 802,,2086159001,20
SUMMIT,48,78,0,,COUNTY RD 847,,2086159001,20
SUMMIT,42,342,0,,COUNTY RD 850,,2086159001,15
SUMMIT,1454,1454,0,,COUNTY RD 850,,2086159001,15
SUMMIT,26,187,0,,COUNTY RD 854,,2086159001,15
SUMMIT,92,277,0,,COUNTY RD 855,,2086159001,20
SUMMIT,34,252,0,,COUNTY RD 856,,2086159001,20
SUMMIT,31,802,0,,COUNTY RD 863,,2086159001,20
SUMMIT,8,522,0,,CROWN,DR,2086159001,2
SUMMIT,22,132,0,,ELLEN,CIR,2086159001,20
SUMMIT,31,147,0,,FLINTSTONE,LN,2086159001,4
SUMMIT,300,1075,0,,FOUR OCLOCK,RD,2086159001,4
SUMMIT,39,148,0,,FOUR OCLOCK RUN,RD,2086159001,4
SUMMIT,163,163,0,,FOUR OCLOCK RUN,RD,2086159001,15
SUMMIT,168,344,0,,FOUR OCLOCK RUN,RD,2086159001,15
SUMMIT,364,494,0,,FOUR OCLOCK RUN,RD,2086159001,15
SUMMIT,1296,1354,0,,GLENWILD,DR,2086159001,4
SUMMIT,11,177,0,,GOLD KING,WAY,2086159001,4
SUMMIT,234,234,0,,GOLD KING,WAY,2086159001,15
SUMMIT,235,785,0,,GOLD KING,WAY,2086159001,20
SUMMIT,10,18,0,,GOLD NUGGET,DR,2086159001,2
SUMMIT,67,67,0,,GOLD NUGGET,DR,2086159001,2-opt out
SUMMIT,137,360,0,,GOLD NUGGET,DR,2086159001,2
SUMMIT,24,218,0,,GOLDEN CROWN,LN,2086159001,2
SUMMIT,18,1001,0,,GRANDVIEW,DR,2086159001,4
SUMMIT,21,362,0,,GREEN MOUNTAIN,DR,2086159001,20
SUMMIT,401,461,0,,GREEN MOUNTAIN,DR,2086159001,15
SUMMIT,36,1333,0,,HAMILTON,LN,2086159001,20
SUMMIT,700,820,0,,HONEYSUCKLE,DR,2086159001,4
SUMMIT,1325,3961,1,,HWY 9,,2086159001,20
SUMMIT,5475,8297,1,,HWY 9,,2086159001,2
SUMMIT,8231,8381,1,,HWY 9,,2086159001,20
SUMMIT,9339,9399,0,,HWY 9,,2086159001,4
SUMMIT,9511,9511,0,,HWY 9,,2086159001,15
SUMMIT,19,62,0,,ILIFF,CT,2086159001,4
SUMMIT,180,180,0,W,JEFFERSON,AVE,2086159001,4
SUMMIT,31,802,0,,KIMMES,LN,2086159001,20
SUMMIT,205,605,0,,KINGS CROWN,RD,2086159001,4
SUMMIT,54,573,0,,LAKEVIEW,DR,2086159001,20
SUMMIT,21,21,0,,LEAP YEAR,TRL,2086159001,2
SUMMIT,42,42,0,,LEAP YEAR,TRL,2086159001,2-opt out
SUMMIT,43,104,0,,LEAP YEAR,TRL,2086159001,2
SUMMIT,105,105,0,,LEAP YEAR,TRL,2086159001,2-opt out
SUMMIT,19,319,0,,LEE,LN,2086159001,20
SUMMIT,7,41,0,,LODESTONE,TRL,2086159001,2
SUMMIT,45,90,0,,LOMAX,DR,2086159001,4
SUMMIT,53,104,0,,LOUISE PLACER,RD,2086159001,2
SUMMIT,105,105,0,,LOUISE PLACER,RD,2086159001,2-opt out
SUMMIT,106,179,0,,LOUISE PLACER,RD,2086159001,2
SUMMIT,29,104,0,,MAGGIE PLACER,LOOP,2086159001,4
SUMMIT,101,715,1,S,MAIN,ST,2086159001,4
SUMMIT,26,186,0,,MCDILL,RD,2086159001,15
SUMMIT,9,61,0,,MEADOWS,CT,2086159001,4
SUMMIT,14,37,0,,MINERS,CT,2086159001,2
SUMMIT,30,225,0,,MONTE CRISTO,DR,2086159001,20
SUMMIT,321,321,0,,MONTE CRISTO MINE,RD,2086159001,20
SUMMIT,20,121,0,,NEW ENGLAND,DR,2086159001,4
SUMMIT,26,204,0,,NORTH WOODS,LN,2086159001,4
SUMMIT,14,110,0,,NOW COLORADO,CT,2086159001,4
SUMMIT,26,56,0,,NUGGET,LN,2086159001,2
SUMMIT,24,91,0,,ODINS,CIR,2086159001,20
SUMMIT,100,655,0,S,PARK,AVE,2086159001,4
SUMMIT,57,145,0,,PARK FOREST,CIR,2086159001,4
SUMMIT,28,597,0,,PARK FOREST,DR,2086159001,4
SUMMIT,300,300,0,,PEAK NINE,RD,2086159001,20
SUMMIT,3412,3412,0,,PEAK NINE,RD,2086159001,4
SUMMIT,200,519,0,,PRIMROSE,PATH,2086159001,4
SUMMIT,9,108,0,,QUANDARY,LN,2086159001,20
SUMMIT,14,133,0,,RED FEATHER,RD,2086159001,4
SUMMIT,10,165,0,,RIVER PARK,DR,2086159001,15
SUMMIT,5,157,0,,RIVERWOOD,DR,2086159001,4
SUMMIT,46,376,0,,ROBERTSON,LN,2086159001,20
SUMMIT,101,885,0,,SAWMILL,RD,2086159001,4
SUMMIT,21,202,0,,SAWMILL RUN,RD,2086159001,15
SUMMIT,65,366,0,,SILVER QUEEN,DR,2086159001,20
SUMMIT,101,301,1,,SKI HILL,RD,2086159001,4
SUMMIT,1075,1185,1,,SKI HILL,RD,2086159001,4
SUMMIT,1521,1521,1,,SKI HILL,RD,2086159001,11
SUMMIT,1705,1769,0,,SKI HILL,RD,2086159001,11
SUMMIT,1841,1841,1,,SKI HILL,RD,2086159001,20
SUMMIT,17,31,0,,SKIHOME,DR,2086159001,4
SUMMIT,107,107,0,,SKIWATCH,DR,2086159001,20
SUMMIT,700,705,0,,SNOWBERRY,LN,2086159001,4
SUMMIT,43,378,0,,SNOWFLAKE,DR,2086159001,4
SUMMIT,69,98,0,,SNOWY RIDGE,RD,2086159001,4
SUMMIT,300,300,0,,SNOWY RIDGE,RD,2086159001,4
SUMMIT,26,168,0,,SPRUCE CREEK,RD,2086159001,2
SUMMIT,187,187,0,,SPRUCE CREEK,RD,2086159001,2-opt out
SUMMIT,196,489,0,,SPRUCE CREEK,RD,2086159001,2
SUMMIT,601,815,0,,SPRUCE CREEK,RD,2086159001,20
SUMMIT,101,118,0,,STREAMSIDE,CIR,2086159001,4
SUMMIT,7,161,0,,SUNRISE POINT,DR,2086159001,4
SUMMIT,30,273,0,,SUNSET,DR,2086159001,20
SUMMIT,48,78,0,,SUSAN,CT,2086159001,15
SUMMIT,16,122,0,,TALL PINES,DR,2086159001,4
SUMMIT,18,70,0,,TIMBER HILL,DR,2086159001,4
SUMMIT,198,460,0,,TIMBER TRAIL,RD,2086159001,11
SUMMIT,31,192,0,,TOMAHAWK,LN,2086159001,4
SUMMIT,20,60,0,,TRAFALGAR,DR,2086159001,4
SUMMIT,68,116,0,,VICTORY,LN,2086159001,4
SUMMIT,305,649,0,,VILLAGE,RD,2086159001,4
SUMMIT,101,321,0,,VILLAGE POINT,DR,2086159001,4
SUMMIT,200,200,0,W,WASHINGTON,AVE,2086159001,4
SUMMIT,13,343,0,,WESTRIDGE,RD,2086159001,4
SUMMIT,9,715,0,,WHITE CLOUD,DR,2086159001,4
SUMMIT,113,117,0,,WILLOW,LN,2086159001,4
SUMMIT,51,134,0,,ADAMS,WAY,2086159002,16
SUMMIT,504,846,0,,AIRPORT,RD,2086159002,5
SUMMIT,847,847,0,,AIRPORT,RD,2086159002,16
SUMMIT,857,915,0,,AIRPORT,RD,2086159002,5
SUMMIT,1000,1000,0,,AIRPORT,RD,2086159002,16
SUMMIT,1017,1925,0,,AIRPORT,RD,2086159002,5
SUMMIT,9022,9022,0,,AIRPORT,RD,2086159002,16
SUMMIT,35,475,0,,ALPENSEE,CT,2086159002,14
SUMMIT,101,107,0,,ALPENSEE,DR,2086159002,16
SUMMIT,115,1058,0,,ALPENSEE,DR,2086159002,14
SUMMIT,300,665,0,,ALPENSEE,RD,2086159002,16
SUMMIT,533,764,0,,AMERICAN,RD,2086159002,16
SUMMIT,48,1509,0,,AMERICAN,WAY,2086159002,16
SUMMIT,5065,5799,0,,AMERICAN,WAY,2086159002,21
SUMMIT,12,103,0,,AUDREY,CIR,2086159002,16
SUMMIT,5393,6664,0,,BARTON,RD,2086159002,16
SUMMIT,33,764,0,,BLUE RIDGE,RD,2086159002,16
SUMMIT,11,121,0,,BROOK,ST,2086159002,16
SUMMIT,31,172,0,,BURRO,LN,2086159002,16
SUMMIT,8,59,0,,COLUMBIA,DR,2086159002,5
SUMMIT,34,272,0,,CONTINENTAL,CT,2086159002,16
SUMMIT,122,122,0,,COUNTY RD 3,,2086159002,16
SUMMIT,1080,1140,2,,COUNTY RD 3,,2086159002,16
SUMMIT,1844,1844,0,,COUNTY RD 3,,2086159002,21
SUMMIT,2581,2581,0,,COUNTY RD 3,,2086159002,21
SUMMIT,2856,2856,0,,COUNTY RD 3,,2086159002,21
SUMMIT,3334,4188,0,,COUNTY RD 3,,2086159002,16
SUMMIT,5064,5799,0,,COUNTY RD 3,,2086159002,21
SUMMIT,6229,6664,0,,COUNTY RD 3,,2086159002,16
SUMMIT,847,847,0,,COUNTY RD 700,,2086159002,16
SUMMIT,867,877,0,,COUNTY RD 700,,2086159002,16
SUMMIT,9022,9022,0,,COUNTY RD 700,,2086159002,16
SUMMIT,12,212,0,,COUNTY RD 901,,2086159002,16
SUMMIT,36,67,0,,COUNTY RD 903,,2086159002,16
SUMMIT,38,79,0,,COUNTY RD 904,,2086159002,16
SUMMIT,43,224,0,,COUNTY RD 905,,2086159002,16
SUMMIT,48,1509,0,,COUNTY RD 906,,2086159002,16
SUMMIT,37,267,0,,COUNTY RD 907,,2086159002,16
SUMMIT,24,104,0,,COUNTY RD 908,,2086159002,16
SUMMIT,26,47,0,,COUNTY RD 909,,2086159002,16
SUMMIT,15,38,0,,COUNTY RD 910,,2086159002,16
SUMMIT,33,524,0,,COUNTY RD 911,,2086159002,16
SUMMIT,26,52,0,,COUNTY RD 912,,2086159002,16
SUMMIT,28,89,0,,COUNTY RD 913,,2086159002,16
SUMMIT,51,132,0,,COUNTY RD 915,,2086159002,16
SUMMIT,25,256,0,,COUNTY RD 916,,2086159002,16
SUMMIT,34,303,0,,COUNTY RD 917,,2086159002,16
SUMMIT,324,764,0,,COUNTY RD 919,,2086159002,16
SUMMIT,37,267,0,,COUNTY RD 920,,2086159002,16
SUMMIT,11,491,0,,COUNTY RD 925,,2086159002,21
SUMMIT,88,184,0,,COUNTY RD 926,,2086159002,21
SUMMIT,68,299,0,,COUNTY RD 930,,2086159002,21
SUMMIT,26,167,0,,COUNTY RD 931,,2086159002,21
SUMMIT,44,113,0,,COUNTY RD 932,,2086159002,21
SUMMIT,21,107,0,,COUNTY RD 933,,2086159002,21
SUMMIT,11,111,0,,COUNTY RD 940,,2086159002,16
SUMMIT,10,91,0,,COUNTY RD 941,,2086159002,16
SUMMIT,720,1131,0,,COUNTY RD 945,,2086159002,16
SUMMIT,115,707,0,,COUNTY RD 950,,2086159002,21
SUMMIT,33,581,0,,COUNTY RD 951,,2086159002,21
SUMMIT,50,300,0,,COUNTY RD 952,,2086159002,21
SUMMIT,58,699,0,,COUNTY RD 970,,2086159002,16
SUMMIT,186,699,0,,COUNTY RD 971,,2086159002,16
SUMMIT,300,665,0,,COUNTY RD 975,,2086159002,16
SUMMIT,75,151,0,,COUNTY RD 978,,2086159002,14
SUMMIT,295,295,0,,COUNTY RD 980,,2086159002,16
SUMMIT,1647,1647,0,,CUCUMBER,RD,2086159002,16
SUMMIT,19,92,0,,CUCUMBER PATCH PLACER,RD,2086159002,5
SUMMIT,45,73,0,,DENISON PLACER,RD,2086159002,5
SUMMIT,29,29,0,,DICKEY,DR,2086159002,21
SUMMIT,58,129,0,,DICKEY,DR,2086159002,16
SUMMIT,12,212,0,,DISCOVERY,RD,2086159002,16
SUMMIT,10,10,0,,FARMERS,LN,2086159002,14
SUMMIT,140,140,0,,FARMERS,LN,2086159002,16
SUMMIT,115,707,0,,GATEWAY,DR,2086159002,21
SUMMIT,22,62,0,,GLORY HOLE,DR,2086159002,16
SUMMIT,50,300,0,,GOLD HILL,RD,2086159002,21
SUMMIT,38,118,0,,GOLD PIECE,DR,2086159002,14
SUMMIT,28,89,0,,GREENWOOD,DR,2086159002,16
SUMMIT,188,892,0,,HIGHWOOD,CIR,2086159002,5
SUMMIT,11695,13203,1,,HWY 9,,2086159002,16
SUMMIT,13215,13217,1,,HWY 9,,2086159002,5
SUMMIT,13365,16353,1,,HWY 9,,2086159002,16
SUMMIT,26,167,0,,INDEPENDENCE,CIR,2086159002,21
SUMMIT,18,474,0,,IRON MASK,RD,2086159002,5
SUMMIT,820,868,0,,KINGDOM,DR,2086159002,5
SUMMIT,37,699,0,E,LAKE VIEW,CIR,2086159002,16
SUMMIT,138,669,0,W,LAKE VIEW,CIR,2086159002,16
SUMMIT,34,113,0,,LODGEPOLE,CIR,2086159002,21
SUMMIT,19,303,0,,LONE HAND,WAY,2086159002,16
SUMMIT,101,325,1,N,MAIN,ST,2086159002,5
SUMMIT,35,89,0,,MOUNTAIN THUNDER,DR,2086159002,5
SUMMIT,1,1,0,,OMAHA,DR,2086159002,14
SUMMIT,75,151,0,,OMAHA,DR,2086159002,14
SUMMIT,200,501,0,N,PARK,AVE,2086159002,5
SUMMIT,12,30,0,,PEAK EIGHT,CT,2086159002,5
SUMMIT,65,592,0,,PEERLESS,DR,2086159002,5
SUMMIT,65,145,0,,PENN LODE,DR,2086159002,5
SUMMIT,10,91,0,,PINE,CIR,2086159002,16
SUMMIT,23,24,0,,PROSPECTOR,CIR,2086159002,16
SUMMIT,37,267,0,,PROTECTOR,CIR,2086159002,16
SUMMIT,25,256,0,,PROTECTOR,PL,2086159002,16
SUMMIT,43,224,0,,QUARTZ,CIR,2086159002,16
SUMMIT,50,87,0,,QUIGLEY,CT,2086159002,16
SUMMIT,37,138,0,,RED QUILL,LN,2086159002,5
SUMMIT,16,101,0,,REGENT,DR,2086159002,5
SUMMIT,128,1648,0,,SETTLERS,DR,2086159002,5
SUMMIT,30,90,0,,SHADOWS,DR,2086159002,16
SUMMIT,125,175,0,,SHADOWS,DR,2086159002,16
SUMMIT,33,582,0,,SHERWOOD,TRL,2086159002,21
SUMMIT,168,260,0,,SHOCK HILL,RD,2086159002,5
SUMMIT,209,359,0,,SHORES,DR,2086159002,5
SUMMIT,48,639,0,,SHORES,LN,2086159002,5
SUMMIT,37,131,0,,SILVER DOLLAR,DR,2086159002,14
SUMMIT,36,67,0,,SITZMARK,CIR,2086159002,16
SUMMIT,110,110,2,,SKI HILL,RD,2086159002,5
SUMMIT,130,260,2,,SKI HILL,RD,2086159002,5
SUMMIT,1080,1140,2,,SKI HILL,RD,2086159002,5
SUMMIT,1200,1200,2,,SKI HILL,RD,2086159002,5
SUMMIT,1891,1979,0,,SKI HILL,RD,2086159002,83
SUMMIT,3334,4188,0,,SKI HILL,RD,2086159002,16
SUMMIT,5064,5799,0,,SKI HILL,RD,2086159002,21
SUMMIT,15,49,0,,SKI POLE,CT,2086159002,16
SUMMIT,46,46,0,,SKI TIP,RD,2086159002,16
SUMMIT,748,748,0,,SKI TIP,RD,2086159002,16
SUMMIT,38,79,0,,SKICREST,LN,2086159002,16
SUMMIT,11,491,0,,SLALOM,DR,2086159002,21
SUMMIT,68,289,0,,SNOWSHOE,CIR,2086159002,21
SUMMIT,26,52,0,,SNOWSTORM,CIR,2086159002,16
SUMMIT,22,189,0,,TASSELS,LOOP,2086159002,5
SUMMIT,24,104,0,,THUNDERHEAD,RD,2086159002,16
SUMMIT,11,42,0,,TIMBER,WAY,2086159002,16
SUMMIT,21,107,0,,TIN CUP,CIR,2086159002,21
SUMMIT,34,123,0,,TWIN PINES,CT,2086159002,16
SUMMIT,23,64,0,,VERDE,CT,2086159002,21
SUMMIT,100,102,0,,WATSON,AVE,2086159002,5
SUMMIT,14,44,0,,WEST POINT LODE,,2086159002,5
SUMMIT,720,1131,0,,WHATLEY RANCH,RD,2086159002,21
SUMMIT,18,67,0,,WILD CAT,RD,2086159002,5
SUMMIT,100,140,0,,WINDWOOD,CIR,2086159002,5
SUMMIT,100,129,0,,WOODS,DR,2086159002,5
SUMMIT,9,105,0,,ZEPPELIN,WAY,2086159002,21
SUMMIT,1,9,0,,ZOE,CT,2086159002,16
SUMMIT,50,162,0,,ALPENVIEW,RD,2086159003,1
SUMMIT,14,56,0,,BACKLAND,CT,2086159003,1
SUMMIT,16,587,0,,BEMROSE,TRL,2086159003,22
SUMMIT,17,272,0,,BLUE GROUSE,TRL,2086159003,1
SUMMIT,146,338,0,,BLUE RIVER,RD,2086159003,1
SUMMIT,353,537,0,,BLUE RIVER,RD,2086159003,1
SUMMIT,538,552,0,,BLUE RIVER,RD,2086159003,3-opt out
SUMMIT,559,584,0,,BLUE RIVER,RD,2086159003,1
SUMMIT,585,622,0,,BLUE RIVER,RD,2086159003,3-opt out
SUMMIT,623,873,0,,BLUE RIVER,RD,2086159003,1
SUMMIT,11,171,0,,BLUE ROCK,DR,2086159003,1
SUMMIT,5,124,0,,BONANZA,TRL,2086159003,1
SUMMIT,60,65,0,,BRADLEY,CIR,2086159003,22
SUMMIT,9,89,0,,BURNTWOOD,LN,2086159003,1
SUMMIT,24,164,0,,CALLE DE PLATA,,2086159003,1
SUMMIT,15,50,0,,COONEY,CT,2086159003,tcw
SUMMIT,61,620,0,,CORONET,DR,2086159003,1
SUMMIT,652,652,0,,CORONET,DR,2086159003,3-opt out
SUMMIT,123,1043,0,,COUNTY RD 625,,2086159003,22
SUMMIT,27,427,0,,COUNTY RD 626,,2086159003,22
SUMMIT,4192,4192,0,,COUNTY RD 626,,2086159003,17
SUMMIT,16,477,0,,COUNTY RD 628,,2086159003,22
SUMMIT,28,249,0,,COUNTY RD 629,,2086159003,22
SUMMIT,31,172,0,,COUNTY RD 630,,2086159003,22
SUMMIT,23,179,0,,COUNTY RD 650,,2086159003,22
SUMMIT,37,117,0,,COUNTY RD 651,,2086159003,22
SUMMIT,136,136,0,,COUNTY RD 651,,2086159003,17
SUMMIT,147,147,0,,COUNTY RD 651,,2086159003,22
SUMMIT,156,156,0,,COUNTY RD 651,,2086159003,17
SUMMIT,167,176,0,,COUNTY RD 651,,2086159003,22
SUMMIT,21,339,0,,COUNTY RD 652,,2086159003,22
SUMMIT,13,563,0,,COUNTY RD 653,,2086159003,22
SUMMIT,60,725,0,,COUNTY RD 655,,2086159003,22
SUMMIT,26,717,0,,COUNTY RD 656,,2086159003,22
SUMMIT,54,163,0,,COUNTY RD 659,,2086159003,22
SUMMIT,20,55,0,,COUNTY RD 660,,2086159003,22
SUMMIT,39,258,0,,COUNTY RD 670,,2086159003,22
SUMMIT,45,130,0,,COUNTY RD 671,,2086159003,22
SUMMIT,30,723,0,,COUNTY RD 672,,2086159003,22
SUMMIT,26,737,0,,COUNTY RD 674,,2086159003,22
SUMMIT,16,477,0,,COUNTY RD 675,,2086159003,22
SUMMIT,68,179,0,,COUNTY RD 676,,2086159003,22
SUMMIT,91,1034,0,,COUNTY RD 805,,2086159003,22
SUMMIT,61,79,0,,CREEK SIDE,DR,2086159003,1
SUMMIT,104,104,0,,CREEK SIDE,DR,2086159003,3-opt out
SUMMIT,105,225,0,,CREEK SIDE,DR,2086159003,1
SUMMIT,9,359,0,,DAVIS,CT,2086159003,1
SUMMIT,60,725,0,,DORIS,DR,2086159003,22
SUMMIT,10,57,0,,ELDORADO,LN,2086159003,1
SUMMIT,29,68,0,,GREGORY,CIR,2086159003,22
SUMMIT,48,48,0,,GREY SQUIRREL,LN,2086159003,1
SUMMIT,80,80,0,,GREY SQUIRREL,LN,2086159003,3-opt out
SUMMIT,81,159,0,,GREY SQUIRREL,LN,2086159003,1
SUMMIT,19,201,0,,HINTERLAND,TRL,2086159003,1
SUMMIT,138,241,0,,HOLLY,LN,2086159003,1
SUMMIT,1330,4012,2,,HWY 9,,2086159003,22
SUMMIT,4192,4222,2,,HWY 9,,2086159003,17
SUMMIT,5484,8058,2,,HWY 9,,2086159003,1
SUMMIT,35,242,0,,INDIANA CREEK,RD,2086159003,1
SUMMIT,321,1397,0,,INDIANA CREEK,RD,2086159003,3-opt out
SUMMIT,20,50,0,,KERRIGAN,CT,2086159003,tcw
SUMMIT,5,91,0,,LAKECREST,DR,2086159003,1
SUMMIT,96,419,0,,LAKESHORE LOOP,,2086159003,1
SUMMIT,37,117,0,,LANCE,LN,2086159003,22
SUMMIT,136,136,0,,LANCE,LN,2086159003,17
SUMMIT,147,147,0,,LANCE,LN,2086159003,22
SUMMIT,156,156,0,,LANCE,LN,2086159003,17
SUMMIT,167,176,0,,LANCE,LN,2086159003,22
SUMMIT,54,163,0,,LINGE,RD,2086159003,22
SUMMIT,654,723,0,,LINGE,RD,2086159003,22
SUMMIT,24,53,0,,MARIPOSA,PL,2086159003,1
SUMMIT,23,23,0,,MARK,CT,2086159003,22
SUMMIT,24,24,0,,MARK,CT,2086159003,17
SUMMIT,114,114,0,,MARK,CT,2086159003,22
SUMMIT,21,545,0,,MOUNTAIN VIEW,DR,2086159003,1
SUMMIT,97,725,0,,MT ARGENTINE,RD,2086159003,3-opt out
SUMMIT,27,107,0,,PEAKS VIEW,CT,2086159003,tcw
SUMMIT,15,139,0,,PENNSYLVANIA CREEK,TRL,2086159003,1
SUMMIT,34,135,0,,PLACER,TRL,2086159003,1
SUMMIT,27,427,0,,QUANDARY,RD,2086159003,22
SUMMIT,4192,4192,0,,QUANDARY,RD,2086159003,17
SUMMIT,11,752,0,,QUANDARY VIEW,,2086159003,22
SUMMIT,123,1051,0,,RANGE,RD,2086159003,22
SUMMIT,28,249,0,,RED FOX,CT,2086159003,22
SUMMIT,31,172,0,,RED FOX,DR,2086159003,22
SUMMIT,12,258,0,,RED MOUNTAIN,TRL,2086159003,1
SUMMIT,12,71,0,,REGAL,CIR,2086159003,1
SUMMIT,88,88,0,,REGAL,CIR,2086159003,3-opt out
SUMMIT,95,95,0,,REGAL,CIR,2086159003,1
SUMMIT,106,106,0,,REGAL,CIR,2086159003,3-opt out
SUMMIT,107,320,0,,REGAL,CIR,2086159003,1
SUMMIT,13,563,0,,RENA,RD,2086159003,22
SUMMIT,36,185,0,,RIVERSHORE,DR,2086159003,1
SUMMIT,14,28,0,,ROCK SPRINGS,RD,2086159003,1
SUMMIT,29,29,0,,ROCK SPRINGS,RD,2086159003,3-opt out
SUMMIT,38,143,0,,ROCK SPRINGS,RD,2086159003,1
SUMMIT,29,249,0,,ROCKY MOUNTAIN,WAY,2086159003,22
SUMMIT,12,185,0,,ROYAL,DR,2086159003,1
SUMMIT,34,135,0,,ROYAL PLACER,TRL,2086159003,1
SUMMIT,16,22,0,,RUSTIC,TER,2086159003,1
SUMMIT,23,23,0,,RUSTIC,TER,2086159003,3-opt out
SUMMIT,24,87,0,,RUSTIC,TER,2086159003,1
SUMMIT,99,99,0,,RUSTIC,TER,2086159003,3-opt out
SUMMIT,21,339,0,,SALLY,CIR,2086159003,22
SUMMIT,4,311,0,,SHERWOOD,LN,2086159003,1
SUMMIT,40,133,0,,SILVERHEELS,RD,2086159003,1
SUMMIT,5,23,0,,SNOWY,CT,2086159003,1
SUMMIT,102,1054,0,,SPRUCE VALLEY,DR,2086159003,3-opt out
SUMMIT,15,15,0,,STARLIT,LN,2086159003,3-opt out
SUMMIT,44,259,0,,STARLIT,LN,2086159003,1
SUMMIT,24,61,0,,TARN,TRL,2086159003,1
SUMMIT,16,31,0,,TARNWOOD,CT,2086159003,3-opt out
SUMMIT,31,294,0,,TARNWOOD,DR,2086159003,3-opt out
SUMMIT,30,50,0,,TIMBER,CT,2086159003,tcw
SUMMIT,26,717,0,,TORDAL,WAY,2086159003,22
SUMMIT,47,132,0,,TOWNSHIP,WAY,2086159003,22
SUMMIT,55,55,0,,TROLL,RD,2086159003,22
SUMMIT,61,111,0,,TWILIGHT,TRL,2086159003,1
SUMMIT,311,469,0,,WAGON,RD,2086159003,1
SUMMIT,100,1015,0,,WHISPERING PINES,CIR,2086159003,tcw
SUMMIT,14,535,0,,WILDERNESS,DR,2086159003,1
SUMMIT,37,66,0,,APEX,CIR,2086159004,18
SUMMIT,32,1018,0,,ATLANTIC LODE,RD,2086159004,18
SUMMIT,0,683,0,,BALDY,RD,2086159004,23
SUMMIT,1110,1321,0,,BALDY,RD,2086159004,18
SUMMIT,83,114,0,,BLUE JAY,DR,2086159004,18
SUMMIT,1911,1911,0,,BOREAS PASS,RD,2086159004,18
SUMMIT,1941,1941,0,,BOREAS PASS,RD,2086159004,18
SUMMIT,1943,1981,0,,BOREAS PASS,RD,2086159004,18
SUMMIT,2011,2031,0,,BOREAS PASS,RD,2086159004,18
SUMMIT,2185,2211,0,,BOREAS PASS,RD,2086159004,18
SUMMIT,2555,2555,0,,BOREAS PASS,RD,2086159004,18
SUMMIT,2745,2985,0,,BOREAS PASS,RD,2086159004,18
SUMMIT,200,220,2,,BRIAR ROSE,LN,2086159004,6
SUMMIT,9,111,0,,BRIDGE,ST,2086159004,6
SUMMIT,356,414,0,,BRIDGE,ST,2086159004,6
SUMMIT,1082,1082,0,,BRIGHT HOPE,RD,2086159004,18
SUMMIT,147,155,0,,BUCYRUS,CIR,2086159004,18
SUMMIT,144,159,0,,BUCYRUS,RD,2086159004,18
SUMMIT,108,237,0,,CAMPION,TRL,2086159004,6
SUMMIT,5,67,0,,CEDAR GREEN,,2086159004,6
SUMMIT,10,62,0,,CHARTER RIDGE,CT,2086159004,18
